UUID,Category,Sub category,Elementary flowname,Unit,resources - fossil fuels,resources - mineral extraction
0609bdf8-819f-4556-8686-94e3a2476f2e,resource,in water,Water (fresh water),kg,0,0
67b7362f-588a-492d-a060-fa0a50856668,resource,in water,Water (trona rich),kg,0,0
f838aec9-cb26-4597-bb6f-478cdf32e32a,resource,in water,Water Cooling fresh,kg,0,0
86a6fa1f-11d1-4607-bafc-7ed90fdcf21b,resource,in water,Water Cooling sea,kg,0,0
47ede456-cb14-44fd-bc8e-01cb1bee4af1,resource,unspecified,"Water, barrage",kg,0,0
3c27fe4e-eec8-4bea-91cd-afc0b0ab138f,resource,unspecified,"Water, cooling, drinking",kg,0,0
31950f2d-17c2-469f-9066-0f6dbb76ce7a,resource,unspecified,"Water, cooling, surface",kg,0,0
fc1c42ce-a759-49fa-b987-f1ec5e503db1,resource,in water,"Water, cooling, unspecified natural origin",m3,0,0
f31750b0-268a-4d18-b694-8e79e91aff86,resource,unspecified,"Water, cooling, unspecified natural origin",m3,0,0
96ad8bf8-e303-4034-a27c-631b5115fa4c,resource,unspecified,"Water, cooling, well, in ground",kg,0,0
09a69d95-307e-4332-a566-1ce37f032853,resource,in water,"Water, feed",kg,0,0
4a57e617-eb1f-4c75-b6d9-61dea2d82295,resource,unspecified,"Water, fossil",m3,0,0
fe0acd60-3ddc-11dd-ae59-0050c2490048,resource,in water,"Water, ground",kg,0,0
f835e4b9-3073-4547-ab20-ba20886fd6a3,resource,unspecified,"Water, groundwater consumption",kg,0,0
1acb026e-9de6-48fe-9e0d-be4d24125bbc,resource,in water,"Water, lake",m3,0,0
e0e6bb44-1b7b-4d85-a3f8-1ee6a1e983d4,resource,unspecified,"Water, lake",m3,0,0
c56bfea1-912d-468f-ba43-bef7c14c8c1e,resource,unspecified,"Water, process and cooling, unspecified natural origin",m3,0,0
1fef4759-76ce-4443-9a0e-cfa38c4ce14a,resource,unspecified,"Water, process, drinking",kg,0,0
a945fa6e-b056-4eec-b684-cf42e461d64c,resource,unspecified,"Water, process, surface",kg,0,0
433b7ce7-5c2d-41c3-80ef-ead7f45c8699,resource,in water,"Water, process, unspecified natural origin",m3,0,0
4dbbc4de-4e1b-4b19-b6e4-d89f39a4dd80,resource,unspecified,"Water, process, unspecified natural origin",m3,0,0
6efff6a9-428a-4062-b415-3950e32c1dab,resource,unspecified,"Water, process, well, in ground",kg,0,0
e0241436-ad0b-40ab-90f8-db4fd79f4e8c,resource,in water,"Water, rain",kg,0,0
22c11859-a872-43da-84ee-bd7423a50f5e,resource,unspecified,"Water, rain",m3,0,0
8c75e7ab-8ab8-41e4-b394-c166ff5b050d,resource,in water,"Water, river",m3,0,0
30aa8b31-d824-4c3a-b6b3-d141f710b63f,resource,unspecified,"Water, river",m3,0,0
629ffbca-ca71-4e4b-a006-ca9bdd9cd1df,resource,in water,"Water, salt, ocean",m3,0,0
79238018-8ec1-4615-9469-2b0df95a43c3,resource,in water,"Water, salt, sole",m3,0,0
1f31247d-6556-11dd-ad8b-0800200c9a66,resource,in water,"Water, surface",kg,0,0
75b5c052-b7fa-48f6-8ce8-cfefed1f6fd2,resource,unspecified,"Water, Surface water consumption",kg,0,0
b8e26d9b-b07b-45b7-a2dc-5320a8934416,resource,unspecified,"Water, thermoelectric groundwater consumption",kg,0,0
e07f3eae-2be2-4768-bb89-11e5bf4c743e,resource,unspecified,"Water, thermoelectric surface water consumption",kg,0,0
8c1494a5-4987-4715-aa2d-1908c495f4eb,resource,in water,"Water, turbine use, unspecified natural origin",m3,0,0
5be81c7a-31d9-4b79-b9e4-50e92d78a014,resource,unspecified,"Water, turbine use, unspecified natural origin",m3,0,0
831f249e-53f2-49cf-a93c-7cee105f048e,resource,in water,"Water, unspecified natural origin",m3,0,0
a2a9cda7-9dd0-4a39-b422-f45298906dd8,resource,unspecified,"Water, unspecified natural origin",m3,0,0
bea8ee06-61e8-4770-abce-6ed950985dfe,resource,in water,"Water, unspecified origin",m3,0,0
67c40aae-d403-464d-9649-c12695e43ad8,resource,in water,"Water, well, in ground",m3,0,0
4deca3ec-ae40-460b-b063-35934d4fc936,resource,unspecified,"Water, well, in ground",m3,0,0
9e0de545-41c5-4d35-897d-561df22e6272,resource,in water,"Water, with river silt",kg,0,0
c52e8414-f232-4c6a-bff2-5726189789ee,resource,in air,"Xenon, in air",kg,0,0
10d3e29a-0080-42a8-8bbd-e76cffeededc,resource,in ground,ytterbium,kg,0,0
080132f4-d8a5-4ff3-b926-c85847efd77c,resource,in ground,Yttrium,kg,0,0
64b1ce4a-6556-11dd-ad8b-0800200c9a66,resource,in ground,Zinc,kg,0,0.13771
a1569b7b-2b28-43ab-81fd-19795ba7aea3,resource,unspecified,Zinc,kg,0,0.13771
f515ddbe-76f2-380d-bdf7-425fec968275,resource,in ground,"Zinc 9%, in sulfide, Zn 5.34% and Pb 2.97% in crude ore, in ground",kg,0,0.13771
fb68c411-dc39-40d4-b237-5f97eb47151c,resource,in ground,"Zinc 9%, Lead 5%, in sulfide, in ground",kg,0,0.13771
c26360fc-8a3a-4b16-b311-2b087365ad92,resource,unspecified,"Zinc 9%, Lead 5%, in sulfide, in ground",kg,0,0.13771
90077a83-ea91-412d-b52d-1b212b3cfbc9,resource,unspecified,Zinc ore,kg,0,0.13771
0b5f0a27-ef5b-41ad-985e-3f7d85ecfa5f,resource,in ground,"Zinc ore, 12.6%, in ground",kg,0,0.13771
a0012e5b-d088-4452-960f-90624c2f01d8,resource,in ground,"Zinc ore, 8%, in ground",kg,0,0.13771
71632d17-08dc-435f-bc90-8435c8f4f0fe,resource,in ground,"Zinc ore, sulfide, in ground",kg,0,0.13771
3faef344-9e52-47a3-a317-e17b824cc540,resource,in ground,"Zinc, 9.0% in sulfide, Zn 5.3%, Pb, Ag, Cd, In, in ground",kg,0,0.13771
ba72cade-a1ef-43f4-b021-a7580b632f1b,resource,in ground,"Zinc, copper ore (4.07%, 2.59%)",kg,0,0.13771
993428a3-5bd9-4763-bfea-3962f6979e49,resource,in ground,"Zinc, copper, lead ore (2.11% Zn, 0.51% Cu, 0.86% Pb), in ground",kg,0,0.13771
aa87a48b-29da-4cae-8655-ec1c7622341a,resource,in ground,"Zinc, copper, lead ore (4% Zn, 0.09% Cu, 0.65% Pb), in ground",kg,0,0.13771
261c9f82-5503-4726-83cc-cabf54a1c351,resource,in ground,"Zinc, copper, lead ore (5.37% Zn, 0.22% Cu, 0.2% Pb), in ground",kg,0,0.13771
dd137af9-1da7-4c8d-87fd-f149e1abc52f,resource,in ground,"Zinc, copper, lead ore (6.95% Zn, 0.13% Cu, 2.04% Pb), in ground",kg,0,0.13771
a1965b07-28a5-43d4-8ef4-9289e970fae9,resource,in ground,"Zinc, lead ore (21.7% Zn, 5.6% Pb), in ground",kg,0,0.13771
24d00382-b3dc-4a9b-9264-656d962f57f1,resource,in ground,"Zinc, lead ore (4.21% Zn, 4.96% Pb), in ground",kg,0,0.13771
bfcaba32-564a-4427-a136-e74102d7ccda,resource,in ground,"Zinc, lead ore, (9.7, 14% Zn, 3.1, 6.5% Pb), in ground",kg,0,0.13771
df76d6a0-a274-4b54-90a2-a5cdf6b22404,resource,in ground,"Zinc, lead, copper ore (12%, 3%, 2%)",kg,0,0.13771
2a907205-7f77-49e7-95ec-351bce98c6e9,resource,in ground,"Zinc, Lead, Silver, ore (8,54% Zn, 5,48% Pb, 94 g/t Ag)",kg,0,0.13771
f8f1ba14-9934-4678-8a78-e2cf1fce7775,resource,in ground,"Zinc, Zn 0.63%, Au 9.7E-4%, Ag 9.7E-4%, Cu 0.38%, Pb 0.014%, in ore, in ground",kg,0,0.13771
3ae47837-9e71-410d-9d93-7caea4f0e54b,resource,unspecified,"Zinc, Zn 0.63%, Au 9.7E-4%, Ag 9.7E-4%, Cu 0.38%, Pb 0.014%, in ore, in ground",kg,0,0.13771
e07b4402-abe3-4346-8c42-051c5983bd1e,resource,in ground,"Zirconia, as baddeleyite, in ground",kg,0,0
76bcc22f-224c-40a4-9b22-9621467498cf,resource,in ground,Zirconium,kg,0,0
fcee6eab-e906-4ddf-bc14-2b131b937893,resource,in ground,"Zirconium, 50% in zircon, 0.39% in crude ore, in ground",kg,0,0
