UUID,Category,Sub category,Elementary flowname,Unit,acidification,ecotoxicity,eutrophication,globalwarming,ozonedepletion,photochemicaloxidation,carcinogenics,non-carcinogenics,respiratory.effects
63f3fff6-0459-49fd-808a-6fc86fd63f5c,air,unspecified,Diisocyanates,kg,0,0,0,0,0,0,0,0,0
f966bc6a-7dfa-4dfc-b85d-0a6f91d9739e,air,unspecified,Diisopropylether,kg,0,0,0,0,0,0,0,0,0
8fcac7ed-2df7-44d5-834d-616284dffe19,soil,unspecified,Diisopropylether,kg,0,0,0,0,0,0,0,0,0
25e5eab5-52b8-4bd6-8143-90eefa058c45,soil,unspecified,Dimethachlor,kg,0,0,0,0,0,0,0,0,0
b49df340-eefd-49af-9094-4a7ba44029dd,air,unspecified,Dimethenamid,kg,0,0,0,0,0,0,0,0,0
95aac72a-d712-419f-8cd2-36ebc7e123fa,soil,unspecified,Dimethenamid,kg,0,0,0,0,0,0,0,0,0
63e7b040-8549-11e0-9d78-0800200c9a66,water,unspecified,Dimethenamid,kg,0,0,0,0,0,0,0,0,0
e2dae8ac-44b8-4a9c-96a5-968b61a32e8c,soil,unspecified,Dimethipin,kg,0,0,0,0,0,0,0,0,0
4732db0e-b59d-4082-b8e1-d7c221980223,soil,unspecified,Dimethoate,kg,0,0,0,0,0,0,0,0,0
7610475e-74f3-41cc-88fc-4e63d8121781,soil,unspecified,Dimethomorph,kg,0,0,0,0,0,0,0,0,0
676cc1aa-8f83-4a97-854f-536746a68b63,air,unspecified,Dimethoxy methane,kg,0,0,0,0,0,0,0,0,0
b86b792a-dc03-4685-813b-e4d608b2214d,soil,unspecified,Dimethoxy methane,kg,0,0,0,0,0,0,0,0,0
a46e4a20-8478-4dfc-b7e0-b8a3513e5163,air,unspecified,Dimethyl carbonate,kg,0,0,0,0,0,0,0,0,0
63e7b041-8549-11e0-9d78-0800200c9a66,air,unspecified,Dimethyl ether,kg,0,0,0,0,0,0,0,0,0
d49e5257-e655-4e9f-adbc-b8763137b76c,water,unspecified,Dimethyl ether,kg,0,0,0,0,0,0,0,0,0
bf85f43a-88dc-4ff1-8b9b-479c5fc1625c,air,unspecified,dimethyl formamide,kg,0,0,0,0,0,0,0,0,0
da00cd02-9410-4f84-9d0b-7b999a6e8224,soil,unspecified,dimethyl formamide,kg,0,0,0,0,0,0,0,0,0
f5ce0b83-d178-4f50-b1cb-844091b7f0bc,air,unspecified,Dimethyl malonate,kg,0,0,0,0,0,0,0,0,0
7ae3bfc1-8532-11e0-9d78-0800200c9a66,air,unspecified,Dimethyl sulfate,kg,0,0,0,0,0,0,0,0,0
dbc731dd-5808-428b-a5b9-768d8db40c78,soil,unspecified,Dimethyl sulfate,kg,0,0,0,0,0,0,0,0,0
a564345e-d11b-49cf-a823-e62ce7b51e34,soil,unspecified,dimethyl terephthalate (dmt),kg,0,0,0,0,0,0,0,0,0
56d00bcd-9da1-4486-bfe6-10dc0f1d4575,air,unspecified,Dimethylamine,kg,0,0,0,0,0,2.4315,0,19.086,0
5ce80582-2cae-49a9-9cca-4d59d860e899,soil,unspecified,Dimethylamine,kg,0,0,0,0,0,0,0,0,0
43398c2a-4ceb-4c7f-8ffc-37d2b78e22a3,water,unspecified,Dimethylamine,kg,0,0,0,0,0,0,0,18.656,0
93da428f-4277-4ce8-a97c-3f5db7c86b2f,soil,unspecified,Dimethylcarbamyl chloride,kg,0,0,0,0,0,0,0,0,0
20185046-64bb-4c09-a8e7-e8a9e144ca98,air,unspecified,Dinitrogen monoxide,kg,0,0,0,300,0,0,0,0,0
0150b447-b455-4f87-baf3-811952588948,soil,unspecified,"Dinitrotoluene, technical grade (2,4 (77%)- and 2,6 (19%)-)",kg,0,0,0,0,0,0,0,0,0
8bbbbf93-5e2b-402d-aada-f97250fec438,soil,unspecified,Dinoseb,kg,0,0,0,0,0,0,0,0,0
0d7df908-2663-43ac-a6ce-27b68fd413e7,soil,unspecified,Dinoterb,kg,0,0,0,0,0,0,0,0,0
3be8f0c1-6a2e-4116-9b1f-454e44801c72,air,unspecified,"Dioxins and furans, unspecified",kg,0,0,0,0,0,0,0,0,0
082903e4-45d8-4078-94cb-736b15279277,air,unspecified,"Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin",kg,0,8052.5,0,0,0,0,312960000,3.4637E+11,0
7650e845-c21c-4052-b5ae-b82220ad91c7,soil,unspecified,"Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin",kg,0,0,0,0,0,0,0,0,0
63e7b042-8549-11e0-9d78-0800200c9a66,water,unspecified,"Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin",kg,0,0,0,0,0,0,0,0,0
6f997fa5-d731-46ea-98e8-bf0a517f4007,soil,unspecified,diphenamid,kg,0,0,0,0,0,0,0,0,0
ad273394-b76d-4c19-a140-3112bdec8524,air,unspecified,Dipropylamine,kg,0,0,0,0,0,0,0,0,0
101c756f-d7af-4c18-826f-2144b6a54f5f,water,unspecified,Dipropylamine,kg,0,0,0,0,0,0,0,0,0
3d276433-b58b-40d9-86f9-33a77ed04341,soil,unspecified,Dipropylthiocarbamic acid S-ethyl ester,kg,0,0,0,0,0,0,0,0,0
9de9e39c-bd43-4a46-a87e-a89a616b0139,water,unspecified,Dipropylthiocarbamic acid S-ethyl ester,kg,0,0,0,0,0,0,0,0,0
dc722153-84dd-48ca-87d1-696a83c5cf92,soil,unspecified,Diquat,kg,0,0,0,0,0,0,0,0,0
4df18e58-6760-4906-bf5c-ffd729393066,soil,unspecified,diquat dibromide,kg,0,0,0,0,0,0,0,0,0
9da5c6d0-92f0-4a7c-933b-7e14d980975a,water,unspecified,"Disinfectants, unspecified",kg,0,0,0,0,0,0,0,0,0
79cd1bbd-1202-426a-bd11-0e81c37166a9,water,unspecified,Dissolved organic matter,kg,0,0,0,0,0,0,0,0,0
5ce634de-b810-4533-9efb-719c38fe7c09,water,unspecified,Dissolved solids,kg,0,0,0,0,0,0,0,0,0
b704ba36-3339-4dcb-8773-0b92d669a3c0,air,unspecified,Disulfoton,kg,0,0,0,0,0,0,0,0,0
1e821f74-b615-4618-9b4e-9d44dac5542e,soil,unspecified,Disulfoton,kg,0,0,0,0,0,0,0,0,0
63e7b044-8549-11e0-9d78-0800200c9a66,water,unspecified,Disulfoton,kg,0,0,0,0,0,0,0,0,0
04fd762f-ec7d-43bb-9998-67f39d258788,soil,unspecified,Dithianon,kg,0,0,0,0,0,0,0,0,0
118ef252-ddbe-4040-bb11-05a28cf6e035,air,unspecified,Diuron,kg,0,0,0,0,0,0,0,0,0
2d1eaff6-fe8a-4aae-82c5-5b47629e6f57,soil,unspecified,Diuron,kg,0,0,0,0,0,0,0,0,0
63e7b046-8549-11e0-9d78-0800200c9a66,water,unspecified,Diuron,kg,0,0,0,0,0,0,0,0,0
cc073149-eff0-4cb5-b3aa-399040981c50,soil,unspecified,DNOC,kg,0,0,0,0,0,0,0,0,0
79607917-9e12-4292-b289-21ff2b36e04b,water,unspecified,"DOC, Dissolved Organic Carbon",kg,0,0,0,0,0,0,0,0,0
7c4e028c-5f7c-4f47-aca1-24910d116536,water,unspecified,Docosane,kg,0,0,0,0,0,0,0,0,0
4e288276-72b1-416c-b91b-82b976d83709,air,unspecified,Dodecane,kg,0,0,0,0,0,0,0,0,0
e86ec700-ff08-46c8-a1e3-323b2d83a685,water,unspecified,Dodecane,kg,0,0,0,0,0,0,0,0,0
5a2a3dc4-4e6f-4f93-aea0-243ba16841d4,soil,unspecified,Dodine,kg,0,0,0,0,0,0,0,0,0
b6313667-75d1-4522-874a-bf8a9c059802,soil,unspecified,DSMA,kg,0,0,0,0,0,0,0,0,0
c22b0e5b-731c-47fb-8003-effcec85f5e9,air,unspecified,"Dust, unspecified",kg,0,0,0,0,0,0,0,0,0
62b556f4-0211-4494-998b-4fef61928ff7,air,unspecified,Electrolytic steam,kg,0,0,0,0,0,0,0,0,0
09655fbc-1bba-4006-b942-cea246f08ae1,air,unspecified,Endosulfan,kg,0,0,0,0,0,0,0,0,0
dda50e30-19b9-4204-8a21-7fb545cd90bd,soil,unspecified,Endosulfan,kg,0,0,0,0,0,0,0,0,0
63e7b048-8549-11e0-9d78-0800200c9a66,water,unspecified,Endosulfan,kg,0,0,0,0,0,0,0,0,0
4474d313-6139-4109-bfd3-bc670e7c9bac,soil,unspecified,Endothall,kg,0,0,0,0,0,0,0,0,0
36ef7270-854a-4b18-a6a6-8422894c8e4c,water,unspecified,"Energy, primary, unused, from geothermal",kWh,0,0,0,0,0,0,0,0,0
0a445d1a-e764-4621-b8ea-515541101d46,air,unspecified,"Energy, primary, unused, from solar energy",kWh,0,0,0,0,0,0,0,0,0
9e9ac045-f3da-49f2-9f49-b80bff18fd15,water,unspecified,"Energy, primary, unused, from water power",kWh,0,0,0,0,0,0,0,0,0
10e58ae6-9e7d-48a7-8e4f-b682b374bdc8,air,unspecified,"Energy, primary, unused, from wind power",kWh,0,0,0,0,0,0,0,0,0
d547f43d-63e3-4928-ae85-28e6fd7aabc5,air,unspecified,Epichlorohydrin,kg,0,0,0,0,0,0,1.2032,1292.2,0
5352f642-214c-4e3a-9b48-836ebe77d83a,soil,unspecified,Epichlorohydrin,kg,0,0,0,0,0,0,0,0,0
d0afd34c-5fa4-4f06-bfca-c5b6123bacaf,soil,unspecified,Epoxiconazole,kg,0,0,0,0,0,0,0,0,0
2f645bcb-2e91-47d3-8cce-fc93576d79b1,air,unspecified,EPTC,kg,0,0,0,0,0,0,0,0,0
029695db-6960-425e-ace9-fc7b8fd47cc8,air,unspecified,Esfenvalerate,kg,0,0,0,0,0,0,0,0,0
ab3125bc-59ef-4429-a2cc-8df4f412b6f0,soil,unspecified,Esfenvalerate,kg,0,0,0,0,0,0,0,0,0
803b4ef8-85f5-4128-a1c9-0e0bd028e8a6,water,unspecified,Esfenvalerate,kg,0,0,0,0,0,0,0,0,0
cf02ca6c-5288-447c-a161-bcd5f0ee94fc,air,unspecified,Ethalfluralin,kg,0,0,0,0,0,0,0,0,0
63e7d740-8549-11e0-9d78-0800200c9a66,water,unspecified,Ethalfluralin,kg,0,0,0,0,0,0,0,0,0
8e30c990-5ed4-4f94-9d0e-2f5e4ff1a1f9,air,unspecified,Ethane,kg,0,0,0,0,0,0.0705,0,0,0
468111da-3988-4c54-b6a0-b8feb1b5e5da,air,unspecified,Ethane thiol,kg,0,0,0,0,0,0,0,0,0
d06b6702-7e2e-4336-9199-c14ff1d7806e,soil,unspecified,Ethane thiol,kg,0,0,0,0,0,0,0,0,0
e87f039d-d9ce-4242-ac18-c9284cc80f3d,air,unspecified,"Ethane, 1,1,1,2-tetrafluoro-, HFC-134a",kg,0,0,0,1410,0,0,0,0,0
17540333-c95c-453a-92b6-c9734c86689e,soil,unspecified,"Ethane, 1,1,1,2-tetrafluoro-, HFC-134a",kg,0,0,0,0,0,0,0,0,0
2f024283-7161-4288-b3ba-4322c447aef1,air,unspecified,"Ethane, 1,1,1,2-tetrafluoro-2-bromo-, Halon 2401",kg,0,0,0,0,0,0,0,0,0
ce6294f5-2ed7-46ee-a967-33e265e34455,air,unspecified,"Ethane, 1,1,1-trichloro-, HCFC-140",kg,0,0.006382,0,144,0.12,0.017839,0,0.40742,0
ab535c3b-37b3-4522-9f8c-8ab30d2b6544,soil,unspecified,"Ethane, 1,1,1-trichloro-, HCFC-140",kg,0,0,0,0,0,0,0,0,0
c8e5538f-17a1-4f62-aa64-39a91adb5cd3,water,unspecified,"Ethane, 1,1,1-trichloro-, HCFC-140",kg,0,0.96281,0,0,0,0,0,0.38139,0
e86bfec2-1025-4fa2-90b1-81e35e621e91,air,unspecified,"Ethane, 1,1,1-trifluoro-, HFC-143a",kg,0,0,0,4400,0,0,0,0,0
e3ffd8bb-5b1e-458e-b8eb-1a15850fb3b1,air,unspecified,"Ethane, 1,1,1-trifluoro-2,2-chlorobromo-, Halon 2311",kg,0,0,0,0,0,0,0,0,0
a73cc3ac-41ca-4d65-813b-ecff99ca091a,soil,unspecified,"Ethane, 1,1,1-trifluoro-2,2-chlorobromo-, Halon 2311",kg,0,0,0,0,0,0,0,0,0
8eb8e0ad-ac02-4ed0-a757-f919b33e3e47,air,unspecified,"Ethane, 1,1,2,2-tetrafluoro-, HFC-134",kg,0,0,0,0,0,0,0,0,0
b32061b1-8d24-4663-b10d-0a1c705f2937,air,unspecified,"Ethane, 1,1,2-trichloro-",kg,0,0.15067,0,0,0,0,1.8321,203.92,0
bf579eee-89d2-4a49-a082-bfa3de01cb1d,soil,unspecified,"Ethane, 1,1,2-trichloro-",kg,0,0,0,0,0,0,0,0,0
7c29243f-d3e4-40ee-b333-590ec41b3deb,water,unspecified,"Ethane, 1,1,2-trichloro-",kg,0,0,0,0,0,0,0,0,0
cacfd448-6c2d-4061-9363-fd506b979f25,air,unspecified,"Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113",kg,0,0,0,0,0,0,0,0,0
7bfd0d4d-14ec-4e3d-9aab-fd7a7ff57c5b,soil,unspecified,"Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113",kg,0,0,0,0,0,0,0,0,0
0d9f1f58-e5b6-4387-a22e-ae28c4ccfc6a,air,unspecified,"Ethane, 1,1,2-trifluoro-, HFC-143",kg,0,0,0,0,0,0,0,0,0
843fd145-61ac-4fa7-a608-ce4ac4d88d49,air,unspecified,"Ethane, 1,1-dichloro-1-fluoro-, HCFC-141b",kg,0,0,0,0,0,0,0,0,0
11748379-bc3a-42c1-8c0d-911d96103287,soil,unspecified,"Ethane, 1,1-dichloro-1-fluoro-, HCFC-141b",kg,0,0,0,0,0,0,0,0,0
9cf9bf0e-86fe-42c0-90cc-bfed96fbdc8f,air,unspecified,"Ethane, 1,1-difluoro-, HFC-152a",kg,0,0,0,122,0,0,0,0,0
9a437703-ee1f-4149-8fd9-2f7d675fd43f,soil,unspecified,"Ethane, 1,1-difluoro-, HFC-152a",kg,0,0,0,0,0,0,0,0,0
8aa9184d-fa90-4048-a84e-4d8e7a34aca1,air,unspecified,"Ethane, 1,2-dibromo-",kg,0,0,0,0,0,0,0,0,0
3d5f2e25-46d7-4aa4-8b85-6bc9e535c591,soil,unspecified,"Ethane, 1,2-dibromo-",kg,0,0,0,0,0,0,0,0,0
b220fb4f-ff37-4245-a5e2-efd4d238c1be,water,unspecified,"Ethane, 1,2-dibromo-",kg,0,0,0,0,0,0,0,0,0
a3847b2e-4372-4ee3-8ae7-d6d07420e94c,air,unspecified,"Ethane, 1,2-dibromotetrafluoro-, Halon 2402",kg,0,0,0,0,0,0,0,0,0
03758df7-503a-400e-bc7b-ec05825761a5,air,unspecified,"Ethane, 1,2-dichloro-",kg,0,0.045979,0,0,0,0,2.2929,7.1686,0
009ccb2d-86d7-417c-8db1-2f4582895b3a,soil,unspecified,"Ethane, 1,2-dichloro-",kg,0,0,0,0,0,0,0,0,0
deb80fa5-4d0a-427e-9526-443f88d17b53,water,unspecified,"Ethane, 1,2-dichloro-",kg,0,0.75885,0,0,0,0,3.0234,7.5026,0
8a3a44e4-e2f1-476d-9e9e-a90fda263fe3,air,unspecified,"Ethane, 1,2-dichloro-1,1,2,2-tetrafluoro-, CFC-114",kg,0,0,0,0,0,0,0,0,0
85ef7b7c-6cf2-4c00-baa4-cd6c29592b67,air,unspecified,"Ethane, 1,2-difluoro-, HFC-152",kg,0,0,0,0,0,0,0,0,0
ba781ac6-cdf1-4a09-86b5-76b19ed3438b,air,unspecified,"Ethane, 1-chloro-1,1-difluoro-, HCFC-142b",kg,0,0.00011212,0,2270,0.07,0,0,0.08452,0
b5882626-d176-4767-bdc6-92ab25f3f81d,soil,unspecified,"Ethane, 1-chloro-1,1-difluoro-, HCFC-142b",kg,0,0,0,0,0,0,0,0,0
119c9554-351e-417b-ad7d-8c94dc499d1d,air,unspecified,"Ethane, 1-chloro-2,2,2-trifluoro-(difluoromethoxy)-, HCFE-235da2",kg,0,0,0,0,0,0,0,0,0
050da0cd-2957-45a9-ae7a-ace372083fe5,air,unspecified,"Ethane, 2,2-dichloro-1,1,1-trifluoro-, HCFC-123",kg,0,0,0,76,0.02,0,0,0,0
7ada6580-f92c-4622-8d47-a84ed2fb0657,soil,unspecified,"Ethane, 2,2-dichloro-1,1,1-trifluoro-, HCFC-123",kg,0,0,0,0,0,0,0,0,0
60268f3d-468b-487e-acb1-24d7250cb6b3,air,unspecified,"Ethane, 2-chloro-1,1,1,2-tetrafluoro-, HCFC-124",kg,0,0,0,0,0,0,0,0,0
f028f556-a7c6-4839-99f3-b011e2f113f0,air,unspecified,"Ethane, chloro-",kg,0,0,0,0,0,0,0,0,0
ec8789e5-d140-4ca8-b7ef-b3abfd044414,air,unspecified,"Ethane, chloropentafluoro-, CFC-115",kg,0,0,0,7250,0.44,0,0,0,0
f12ed87e-3fce-4001-bbb3-839e1d288d68,air,unspecified,"Ethane, fluoro-, HFC-161",kg,0,0,0,0,0,0,0,0,0
62c8f795-b956-497d-8df5-56cc7d6b7b46,soil,unspecified,"Ethane, hexachloro-",kg,0,0,0,0,0,0,0,0,0
a9362d7a-627f-414b-96c2-e61e56c77fb8,water,unspecified,"Ethane, hexachloro-",kg,0,68.819,0,0,0,0,3.0859,333.54,0
acc39720-dda7-4b3a-80c7-c6394cad4191,air,unspecified,"Ethane, hexafluoro-, HFC-116",kg,0,0,0,12010,0,0,0,0,0
281e1011-f121-4d5b-ad4d-22d562b2c2cd,air,unspecified,"Ethane, pentafluoro-, HFC-125",kg,0,0,0,3450,0,0,0,0,0
d3f5d0b9-0155-4800-9dbb-b0583948c8c6,air,unspecified,Ethanol,kg,0,0,0,0,0,0.38121,0,0,0
2d970200-1b4b-4f0e-a8bc-965e2e2d9c58,soil,unspecified,Ethanol,kg,0,0,0,0,0,0,0,0,0
fdb29dc7-261d-4f8f-8e7d-c73899480bf8,water,unspecified,Ethanol,kg,0,0,0,0,0,0,0,0,0
ae833ace-aacf-4d1f-bfe0-cdb6b658164c,air,unspecified,"Ethanol, 2-butoxy-",kg,0,0,0,0,0,0,0,0,0
06503be7-cbd8-40f1-bca0-4d96e29390cd,soil,unspecified,"Ethanol, 2-butoxy-",kg,0,0,0,0,0,0,0,0,0
9c2a7dc9-8b1f-46ba-bc16-0d761a4f6016,air,unspecified,Ethene,kg,0,0,0,0,0,1.9815,0,0,0
f3a3227c-39f4-4383-8007-8b3b0c33467a,water,unspecified,Ethene,kg,0,0,0,0,0,0,0,0,0
2a51889e-9264-45df-9753-64c25a755d9e,air,unspecified,"Ethene, chloro-",kg,0,0.00107,0,0,0,0,1.6263,105.13,0
bd23cfa6-3d36-4706-8a21-d422bc077f7a,soil,unspecified,"Ethene, chloro-",kg,0,0,0,0,0,0,0,0,0
d3f2bf47-65db-4bc7-8334-eb5107e7585a,water,unspecified,"Ethene, chloro-",kg,0,2.0428,0,0,0,0,5.9095,4819.8,0
9bc66656-9f37-44bc-ae0b-5d5243b8137e,air,unspecified,"Ethene, tetrachloro-",kg,0,0.019362,0,0,0,0.023056,0.71816,74.864,0
7fd8b581-a11c-47b3-b241-b15796342441,soil,unspecified,"Ethene, tetrachloro-",kg,0,0,0,0,0,0,0,0,0
4b0d68e7-37bc-4184-93b5-91b70c62e585,water,unspecified,"Ethene, tetrachloro-",kg,0,3.7035,0,0,0,0,0.78359,50.402,0
3fa03c96-b976-4f0f-8089-220968515ee1,air,unspecified,"Ethene, trichloro-",kg,0,0.0010734,0,0,0,0.00020476,0.06389,0.92998,0
7a59a98a-0d3d-4a5e-9cf8-f6ac1948318e,soil,unspecified,"Ethene, trichloro-",kg,0,0,0,0,0,0,0,0,0
3801ac00-aef4-4224-8d04-9d6734794719,water,unspecified,"Ethene, trichloro-",kg,0,0.6671,0,0,0,0,0.22757,19.809,0
447b9d48-40d9-493e-8b58-d8a8b0b19a3c,air,unspecified,Ethephon,kg,0,0,0,0,0,0,0,0,0
01acba00-571b-46a0-aff0-aeaabaac04f3,soil,unspecified,Ethephon,kg,0,0,0,0,0,0,0,0,0
63e7d742-8549-11e0-9d78-0800200c9a66,water,unspecified,Ethephon,kg,0,0,0,0,0,0,0,0,0
f8841f49-2dac-4001-9541-e00e6734baaf,air,unspecified,ether,kg,0,0,0,0,0,0,0,0,0
f0cf351f-c633-4048-b8cc-ca44a5b83b86,air,unspecified,"Ether, 1,1,1-trifluoromethyl methyl-, HFE-143a",kg,0,0,0,0,0,0,0,0,0
916fc9c0-bd36-466d-91a6-afc7c4887a0e,air,unspecified,"Ether, 1,1,2,2-Tetrafluoroethyl 2,2,2-trifluoroethyl-, HFE-347mcc3",kg,0,0,0,0,0,0,0,0,0
3bd93b49-00bd-4c3f-ad3e-7e0693cd708b,air,unspecified,"Ether, 1,1,2,2-Tetrafluoroethyl 2,2,2-trifluoroethyl-, HFE-347mcf2",kg,0,0,0,0,0,0,0,0,0
1aadf4e4-f749-4b0e-83e0-6d99ab05d498,air,unspecified,"Ether, 1,1,2,2-Tetrafluoroethyl methyl-, HFE-254cb2",kg,0,0,0,0,0,0,0,0,0
1c003fb2-f0ee-4af1-9491-60f0e5b9d9c9,air,unspecified,"Ether, 1,1,2,3,3,3-Hexafluoropropyl methyl-, HFE-356mec3",kg,0,0,0,0,0,0,0,0,0
045ede3d-bca7-4aa0-887f-45476e768a1f,air,unspecified,"Ether, 1,1,2,3,3,3-Hexafluoropropyl methyl-, HFE-356pcc3",kg,0,0,0,0,0,0,0,0,0
5fdd9587-d2b4-4358-8766-47acf439efa7,air,unspecified,"Ether, 1,1,2,3,3,3-Hexafluoropropyl methyl-, HFE-356pcf2",kg,0,0,0,0,0,0,0,0,0
37ce9461-a6c0-460a-8e3d-121158cfc8b7,air,unspecified,"Ether, 1,1,2,3,3,3-Hexafluoropropyl methyl-, HFE-356pcf3",kg,0,0,0,0,0,0,0,0,0
29058d9e-a2f4-4bd9-9d11-d56251c60034,air,unspecified,"Ether, 1,2,2-trifluoroethyl trifluoromethyl-, HFE-236ea2",kg,0,0,0,0,0,0,0,0,0
d62416f8-1210-4c3c-abbf-58e7d2085b04,air,unspecified,"Ether, 1,2,2-trifluoroethyl trifluoromethyl-, HFE-236fa",kg,0,0,0,0,0,0,0,0,0
db4da7b0-b7b4-4f47-9132-b3f573fa2024,air,unspecified,"Ether, 2,2,3,3,3-Pentafluoropropyl methyl-, HFE-365mcf3",kg,0,0,0,0,0,0,0,0,0
2eae0c1c-084b-4abf-9330-9d73fc38fb20,air,unspecified,"Ether, di(difluoromethyl), HFE-134",kg,0,0,0,0,0,0,0,0,0
7338e7d2-63f2-4705-882f-142bf4770560,air,unspecified,"Ether, difluoromethyl 2,2,2-trifluoroethyl-, HFE-245cb2",kg,0,0,0,0,0,0,0,0,0
5563a6c4-6fef-44ce-8a77-f241255879af,air,unspecified,"Ether, difluoromethyl 2,2,2-trifluoroethyl-, HFE-245fa1",kg,0,0,0,0,0,0,0,0,0
0c4afee9-d989-4642-9e9a-3bc2341e3367,air,unspecified,"Ether, difluoromethyl 2,2,2-trifluoroethyl-, HFE-245fa2",kg,0,0,0,0,0,0,0,0,0
ad0ef18c-3bad-4074-a6e4-4e60139726b5,air,unspecified,"Ether, ethyl 1,1,2,2-tetrafluoroethyl-, HFE-374pc2",kg,0,0,0,0,0,0,0,0,0
5df2d9f5-971f-4f15-9abb-fcf916385a30,air,unspecified,"Ether, nonafluorobutane ethyl-, HFE569sf2 (HFE-7200)",kg,0,0,0,0,0,0,0,0,0
539a1102-fb1b-47df-bbcc-5e5a6d383609,air,unspecified,"Ether, pentafluorodimethyl-, HFE-125",kg,0,0,0,0,0,0,0,0,0
4065eef5-0c48-4bf2-a4ba-3da55b0e7a01,soil,unspecified,Ethion,kg,0,0,0,0,0,0,0,0,0
b9dd39c4-19f1-43f1-8f10-6495dd11c179,soil,unspecified,Ethofumesate,kg,0,0,0,0,0,0,0,0,0
25f11dd7-ab90-4a14-ad9c-f09197549fcd,air,unspecified,Ethoprop,kg,0,0,0,0,0,0,0,0,0
61db1370-9280-43e0-9f73-8dea5b2091c8,soil,unspecified,Ethoprop,kg,0,0,0,0,0,0,0,0,0
63e7d744-8549-11e0-9d78-0800200c9a66,water,unspecified,Ethoprop,kg,0,0,0,0,0,0,0,0,0
8077467e-8d30-46cc-ab55-5759286eebd3,air,unspecified,Ethyl acetate,kg,0,0.0025686,0,0,0,0.15895,0,0.12179,0
4688a2be-e70f-4e3e-b7e1-1f83b0c09d84,soil,unspecified,Ethyl acetate,kg,0,0,0,0,0,0,0,0,0
43a7aa3a-a34d-467a-943f-4a263ebe8df3,water,unspecified,Ethyl acetate,kg,0,0.039291,0,0,0,0,0,0.034341,0
e09dc17e-f0c0-4f6f-8340-7a92b98a8d7f,soil,unspecified,ETHYL ACRYLATE,kg,0,0,0,0,0,0,0,0,0
779f93e2-bbb4-4a06-a46a-ce636fe59a62,air,unspecified,Ethyl cellulose,kg,0,0,0,0,0,0,0,0,0
40a41567-eb17-43d5-be52-11b606cd573e,air,unspecified,Ethyl- trans-Butyl Ether,kg,0,0,0,0,0,0,0,0,0
b1dc1428-e198-464d-a434-a7e6d880f041,air,unspecified,Ethylamine,kg,0,0,0,0,0,2.5298,0,0,0
e1147cf0-6019-4a3c-ba64-c1f0f5a2b618,soil,unspecified,Ethylamine,kg,0,0,0,0,0,0,0,0,0
a0f10b49-f9e6-4195-95af-bbc1ba417944,water,unspecified,Ethylamine,kg,0,0,0,0,0,0,0,0,0
397c6564-d1c4-41f5-a4ff-4832874f397f,air,unspecified,Ethylene diamine,kg,0,0,0,0,0,0,0,0,0
7cbcd905-e6b0-49d3-a949-845f523ade08,soil,unspecified,Ethylene diamine,kg,0,0,0,0,0,0,0,0,0
0650f48f-c6c9-44ae-ac49-c3bae05220c3,water,unspecified,Ethylene diamine,kg,0,0,0,0,0,0,0,0,0
7ae398b3-8532-11e0-9d78-0800200c9a66,air,unspecified,Ethylene glycol,kg,0,0,0,0,0,0,0,0,0
6b3eef74-d2b3-4925-85f7-b56ec21ce36a,soil,unspecified,Ethylene glycol,kg,0,0,0,0,0,0,0,0,0
45e23e23-d952-4721-a514-2acfa5bfcab5,air,unspecified,Ethylene glycol monoethyl ether,kg,0,0,0,0,0,0.82016,0,0.30377,0
b74a8518-2acb-46f6-9aee-5d17d42faa86,soil,unspecified,Ethylene glycol monoethyl ether,kg,0,0,0,0,0,0,0,0,0
b608516c-d577-4957-bcaa-851c7377ada8,water,unspecified,Ethylene glycol monoethyl ether,kg,0,0,0,0,0,0,0,0.13103,0
4407dc37-09ec-4d52-b65a-9c3f0a88306d,air,unspecified,Ethylene oxide,kg,0,0,0,0,0,0.017274,11.024,618.52,0
38709825-2402-4f53-aa5f-3338eaf78f5f,soil,unspecified,Ethylene oxide,kg,0,0,0,0,0,0,0,0,0
8e037b16-1a38-4220-996e-9f11e89ff194,water,unspecified,Ethylene oxide,kg,0,0,0,0,0,0,6.3823,287.13,0
a08f522c-a96d-48cf-98b5-49b7affbe977,soil,unspecified,ethylenediaminetetraacetic acid,kg,0,0,0,0,0,0,0,0,0
3c054041-3c55-42b3-a967-fea45c8ff8b5,water,unspecified,ethylenediaminetetraacetic acid,kg,0,0,0,0,0,0,0,0,0
42a2f3e7-5393-4a69-9b0b-f70a9139ee24,air,unspecified,Ethyne,kg,0,0,0,0,0,0.24492,0,0,0
16ea9a9b-6174-4f5f-a042-3a5c96ef9465,soil,unspecified,Etridiazole,kg,0,0,0,0,0,0,0,0,0
651e915d-141f-4a40-8a5e-e2eefc93fbe5,air,unspecified,Exhaust,kg,0,0,0,0,0,0,0,0,0
8aacba2d-efe9-4673-85c7-05ffc9b9b3c5,water,unspecified,Fatty acids,kg,0,0,0,0,0,0,0,0,0
